epoch,acc,loss,vacc,vloss
93,0.377886105365,1.58984625209,0.454548990403,1.42841749759
94,0.376889352573,1.58951298733,0.458205297681,1.42580281681
95,0.377578513621,1.58851331453,0.459916760385,1.41353307543
96,0.378026273657,1.58827775494,0.456805009822,1.41882669478
97,0.377442238852,1.58680178491,0.452176280644,1.4310435068
98,0.378812773944,1.58699438498,0.458788750859,1.4168890701
99,0.379159301266,1.58657998667,0.463300789505,1.42031709502
100,0.378691313631,1.58740579942,0.451865105421,1.41975624518
101,0.379957482153,1.58555163342,0.458283091362,1.41568253542
102,0.379190449757,1.58577052562,0.462133882958,1.41591797192
103,0.379836781631,1.58465303585,0.456454937797,1.42906269592
104,0.3790152393,1.58509034479,0.463573067635,1.40146116042
105,0.379252746823,1.58553892337,0.468785250101,1.40518681654
106,0.380891937876,1.58355643738,0.462445057928,1.41910572646
107,0.380331264477,1.5834352329,0.463106305089,1.40995524899
108,0.381086616154,1.58240254332,0.461550429819,1.40326971251
109,0.380973702751,1.58331612333,0.461239254507,1.41382705239
110,0.381398101376,1.58191915994,0.465090046213,1.40345290114
111,0.380031459939,1.58375881,0.462250573589,1.40815441406
112,0.382013284767,1.58008083614,0.470107744147,1.4104406445
113,0.380124905475,1.58324773659,0.464389902058,1.40635805583
114,0.382663510198,1.58023076524,0.46473997415,1.40825960443
115,0.383095695957,1.57991487682,0.47045781609,1.40159142765
116,0.382352024938,1.57993314839,0.462756233041,1.40367796562
117,0.38201717831,1.58038951347,0.470768991121,1.40320920267
118,0.382196282297,1.57874455758,0.468435178202,1.40057508699
119,0.382172920932,1.57798055213,0.465790190088,1.40149195795
120,0.384010683799,1.57739406358,0.469329806652,1.40530788685
121,0.383590178785,1.57639862781,0.474580885937,1.39133397816
122,0.38267908445,1.5776311109,0.468707456414,1.40290052603
123,0.383391606939,1.57701412836,0.466879302767,1.40006648673
124,0.382795891378,1.57749929841,0.471508032044,1.39310736477
125,0.383041186056,1.57619101837,0.46851297191,1.39669367993
126,0.383917238265,1.57591277214,0.464156520922,1.40150752566
127,0.383559030266,1.57483298663,0.469563187788,1.39720501612
128,0.384115810088,1.57452942797,0.467696137361,1.39636330921
129,0.384715419194,1.57514618114,0.468707456354,1.39590116548
130,0.383566817371,1.5740167409,0.472791629212,1.39757602978
131,0.384158639374,1.57480261989,0.469135322231,1.40175653859
132,0.383551243131,1.57453806658,0.469952156736,1.39538976625
133,0.385163179247,1.57433143096,0.468746353299,1.39875519126
134,0.384727099875,1.57364459266,0.463806448985,1.39955118239
135,0.385209902002,1.57234637162,0.475981173707,1.38314155985
136,0.386810157452,1.57079083564,0.466957096662,1.38996574105
137,0.384384466104,1.57321113893,0.469679878523,1.39655763089
138,0.386708924727,1.57079438976,0.467929518749,1.39293401713
139,0.386089847809,1.5728078846,0.462522851862,1.40466310235
140,0.385949679496,1.57051557997,0.467773931228,1.39615566172
141,0.386128783486,1.57071882864,0.476292348909,1.37831821406
142,0.386272845351,1.56934991732,0.47535882364,1.39455202921
143,0.386350716762,1.57021988955,0.465984674487,1.39430169845
144,0.387074919879,1.56939757796,0.477070286596,1.37932402718
145,0.386802370285,1.56814582064,0.479092924434,1.37962065279
146,0.387666741849,1.56868775494,0.475319926739,1.39350338369
147,0.387740719625,1.56766328516,0.465712396401,1.39583426627
148,0.387355256598,1.56767294877,0.468629662668,1.39904457522
149,0.387203407553,1.56950413604,0.472908319903,1.38965539137
150,0.388118395423,1.5660765056,0.475358823475,1.38578160738
151,0.387857526587,1.56724705934,0.477575945988,1.37772202797
152,0.388246883082,1.56556898876,0.467618343674,1.38859252044
153,0.387164471891,1.56755461908,0.482749231542,1.37866060063
154,0.389243635852,1.56599767111,0.477887120959,1.38343591608
155,0.388001588478,1.56737785314,0.477031389503,1.38039249092
156,0.389329294335,1.56484859921,0.478159399254,1.38785772098
157,0.388698536719,1.56611032694,0.473297288791,1.38067661348
158,0.388780301582,1.56598522784,0.47990975905,1.38149062269
159,0.388971086284,1.56443578819,0.476642420764,1.38549242569
160,0.389107361093,1.56332217349,0.484382900751,1.37698875444
161,0.388842598666,1.5646442964,0.475514411013,1.3841255502
162,0.389823777149,1.56344036958,0.483138200496,1.37791124345
163,0.389469462641,1.56344178041,0.473569566959,1.38344347166
164,0.388936044172,1.56407906684,0.476681317544,1.37502854797
165,0.390411705503,1.56085076959,0.478898440056,1.3790109143
166,0.390902294756,1.56411767224,0.479793068397,1.37096667468
167,0.390294898542,1.56253067096,0.473063907397,1.39003169813
168,0.391895154013,1.55967518061,0.474580885953,1.37631066516
169,0.390485683276,1.56295723805,0.480648799748,1.37552174882
170,0.391104760189,1.56100018914,0.482049087668,1.37190345278
171,0.389819883591,1.56105722164,0.480065346587,1.37195210624
172,0.390466215433,1.56080057935,0.481193356234,1.37275947613
173,0.391525265273,1.56109441276,0.483410478724,1.36533011449
174,0.390551873874,1.55990079253,0.486677817011,1.37792547588
175,0.389212487327,1.56039724163,0.471780310153,1.38692831448
176,0.39176666631,1.55967857239,0.485938776021,1.37406596532
177,0.390575235304,1.56160045852,0.486483332402,1.36548866951
178,0.390789381349,1.56058438469,0.491112061701,1.37536092807
179,0.39165375289,1.55924477347,0.483916138199,1.36497662387
180,0.392444146718,1.55823479073,0.483682756877,1.36357956742
181,0.391918515361,1.55733856318,0.481504531369,1.36816529722
182,0.392222213446,1.55773986729,0.480415418629,1.37792244192
183,0.391700475703,1.55727997796,0.487572445164,1.36235645418
184,0.392214426352,1.55782409362,0.47065230055,1.38075160153
185,0.3924675081,1.55649008706,0.487105682552,1.36618650565
186,0.392907480976,1.55614705482,0.489283908224,1.36920471436
187,0.392662186372,1.55672404058,0.490217433405,1.36253236721
188,0.393012607265,1.55527613101,0.482710334768,1.36989412387
189,0.39261935717,1.55607233616,0.476681317686,1.37543627077
190,0.392218319892,1.5557093878,0.485938776065,1.35645049238
191,0.392864651745,1.55537289554,0.478859543254,1.36326645776
192,0.393429218749,1.55446635071,0.486444435622,1.35717942312
193,0.394087231375,1.55415821734,0.490100742944,1.36025279382
194,0.393779639668,1.55475827577,0.478548368179,1.37290634067
195,0.393335773164,1.55525974823,0.482243572172,1.35985648989
196,0.394313058137,1.55334363003,0.478237193061,1.36455031731
197,0.393242327658,1.5547061821,0.48947839258,1.35311620291
198,0.393573280691,1.55370364364,0.476642420758,1.37462445391
199,0.393787426824,1.55390686603,0.486600023204,1.36007876316
200,0.396333818644,1.55266304483,0.4855497802,1.3494573134
201,0.393832269717,1.55362521176,0.488428176813,1.36050620028
202,0.393857510978,1.55263670492,0.482165778299,1.36756480569
203,0.394671266185,1.5524334659,0.490217433487,1.35589932293
204,0.395578466954,1.55159724163,0.488544867378,1.35198193483
205,0.396563538993,1.54964485099,0.491228752398,1.35390188546
206,0.393838043117,1.55294543745,0.496946594443,1.35869494929
207,0.395029474169,1.55137085866,0.491345443096,1.35310657279
208,0.396123566057,1.54869257515,0.493173596556,1.35758254682
209,0.396252053783,1.54984959363,0.490450814711,1.35341637965
210,0.396166395273,1.54972012502,0.483410478538,1.35684715808
211,0.395204684634,1.55001910565,0.496363141112,1.35920913569
212,0.395165749011,1.55039549128,0.490800886566,1.35742958272
213,0.39550059562,1.54882843263,0.495040647022,1.34518629797
214,0.394184570512,1.55077757498,0.483604963146,1.36401669017
215,0.395150174754,1.55063516254,0.484344004015,1.37091468537
216,0.396427264205,1.54941931428,0.488894939315,1.35213100127
217,0.395995078483,1.54858437165,0.501497529869,1.3528643552
218,0.396341605768,1.54910770529,0.493212493501,1.34692975955
219,0.396115778947,1.54961534727,0.494573884558,1.34731157734
220,0.396839982145,1.5475363341,0.49414601883,1.34852858891
221,0.397054128268,1.54842007649,0.4892450114,1.34474146336
222,0.397607014572,1.54602129953,0.486094363707,1.34972329012
223,0.395477234248,1.5480006435,0.48877824887,1.34721626422
224,0.397174828786,1.54678105423,0.493173596594,1.34723970647
225,0.396995724791,1.54724392229,0.486211054464,1.35592753592
226,0.397131999574,1.54788659436,0.49076198983,1.34618961131
227,0.396715388045,1.54668634978,0.494223812434,1.35749932636
228,0.398335111293,1.54390808444,0.494612781277,1.33951774847
229,0.398315643474,1.5448350651,0.492434555918,1.34829787758
230,0.397174828779,1.54673613097,0.495351822185,1.34297997044
231,0.397688779448,1.54621457734,0.488311486071,1.34777231527
232,0.398724467853,1.54484240254,0.494262709378,1.3317240455
233,0.398105390946,1.54342392327,0.495040647148,1.35568158781
234,0.39866995794,1.54501807486,0.487883620536,1.35468863503
235,0.399378586835,1.54396226196,0.491812205664,1.34702590434
236,0.398035306732,1.54645707042,0.497296666441,1.34580623055
237,0.399355225461,1.5427189259,0.488933836265,1.34746584131
238,0.398144326634,1.54443539003,0.489711774013,1.34557424875
239,0.3976225888,1.54428481032,0.492667937015,1.34003898712
240,0.398370153359,1.54398898412,0.495546306562,1.33817888209
241,0.399588839386,1.54316587069,0.480882181279,1.35665589349
242,0.397786118541,1.54291798131,0.495624100479,1.33718446058
243,0.3981326459,1.5436931768,0.497374460023,1.34563613769
244,0.398938613935,1.54453691427,0.496829903878,1.33750026518
245,0.399810772619,1.54078890592,0.493912637315,1.33696634482
246,0.398997017395,1.54309792411,0.502508848945,1.33234797
247,0.399129398679,1.54336598409,0.485005251005,1.35302261379
248,0.400601166385,1.54055879778,0.497374460127,1.33721402033
249,0.398880210467,1.54184670498,0.495818584753,1.33237189791
250,0.400721866943,1.54104156421,0.492745730932,1.34037054179
251,0.39995094098,1.54102983964,0.491928896465,1.33869052723
252,0.399183908592,1.54250700419,0.497919016404,1.33675161086
253,0.399401948238,1.54094382561,0.500136138917,1.33579548
254,0.401278646814,1.54029521083,0.501692014187,1.33656190576
255,0.401146265622,1.53968795499,0.493601462531,1.32873979227
256,0.401087862134,1.54067134637,0.501692014291,1.33041892838
257,0.400725760506,1.53851740339,0.496868800675,1.34200295956
258,0.402216996104,1.53910599178,0.497102181832,1.33600130578
259,0.399296821982,1.54033262039,0.496090862987,1.33280943275
260,0.400184554918,1.54052229159,0.493757049926,1.34082690802
261,0.401181307677,1.5391790648,0.501264148667,1.33311969845
262,0.39998987661,1.53994607068,0.50087517972,1.32777989004
263,0.402252038161,1.53746563983,0.502080983239,1.33906249371
264,0.401383773095,1.53857196858,0.501264148651,1.33315498839
265,0.401278646833,1.53807450647,0.502975611371,1.3312418354
266,0.401547302846,1.53789783285,0.497024388064,1.3347213691
267,0.401025565055,1.5389829759,0.497880119624,1.33074467793
268,0.400083322189,1.53850790256,0.498735851124,1.33429633492
269,0.399873069636,1.53856441047,0.496168656712,1.33333120177
270,0.401216349761,1.53832991453,0.498852541673,1.33106444625
271,0.400480465868,1.53763264194,0.498619160427,1.33256730196
272,0.402797137335,1.5363828078,0.500525107865,1.33278925236
273,0.401504473583,1.53754144082,0.506009568439,1.32577280738
274,0.40115015914,1.53789558696,0.506476331045,1.33299343369
275,0.401368198818,1.53829458426,0.499085922979,1.33474217376
276,0.402030104938,1.53616997724,0.507721031515,1.32779514131
277,0.401080074988,1.53760607462,0.507643237642,1.32392051749
278,0.402220889704,1.53571919444,0.500797385951,1.32472426813
279,0.401473325119,1.53667075773,0.503909136804,1.33630400928
280,0.402520694211,1.53650971199,0.498230191732,1.3244815785
281,0.40178481035,1.5365725785,0.499747170117,1.32949842696
282,0.403626466822,1.53323271265,0.504220311879,1.32282432214
283,0.404206608058,1.5335030066,0.503364580363,1.32288545618
284,0.401745874679,1.53522183192,0.508460072406,1.32551459525
285,0.400624527815,1.53766145023,0.498696954284,1.33073942668
286,0.403424001401,1.53458535454,0.50523163085,1.32335717892
287,0.403439575642,1.53469940943,0.494029328072,1.33909209283
288,0.40121634976,1.535249253,0.503948033672,1.32268054095
289,0.40258299121,1.53381569005,0.505153836939,1.32398173278
290,0.404510306176,1.53198540985,0.501964292614,1.32202872822
291,0.403501872731,1.534395063,0.503053405244,1.31971878196
292,0.402980134939,1.53495640562,0.501847601917,1.32316469543
293,0.404206608056,1.53308384662,0.504181414934,1.31500644835
294,0.403283833005,1.53368289547,0.494184915505,1.3305119261
295,0.403957419876,1.5322681943,0.510832782248,1.32808917595
296,0.404105375348,1.53153951017,0.499708273129,1.32543333857
297,0.403918484261,1.53212223991,0.504764868348,1.31588600654
298,0.403754954468,1.53458256322,0.501653117407,1.31615977177
299,0.404307840707,1.53367534319,0.504920455693,1.31688258656
