epoch,acc,loss,vacc,vloss
42,0.713040329414,0.77189140502,0.68633333381,0.891324690183
43,0.714403077354,0.769315088961,0.695333334923,0.861751993179
44,0.714835263151,0.767309591805,0.693333334923,0.853981374423
45,0.714889773097,0.76645497487,0.697999999682,0.834683199883
46,0.71783720209,0.760339604421,0.705000001589,0.828011449178
47,0.7188495291,0.757208277369,0.701333333015,0.841855778217
48,0.719273927732,0.75650272515,0.702000001272,0.846716158231
49,0.720621101458,0.751428554952,0.705666666985,0.833135564963
50,0.722256398907,0.748155328714,0.707333334923,0.82822862498
51,0.723381639351,0.745069460825,0.699000001272,0.841935548464
52,0.723556849791,0.743261332179,0.704000000318,0.834080152512
53,0.72562822667,0.739045026056,0.710000001272,0.832455373764
54,0.726457556111,0.735900813806,0.690333334287,0.865403525988
55,0.728143469949,0.734298812034,0.702000001113,0.833514802933
56,0.728112321495,0.731912419849,0.679666667302,0.885283799807
57,0.730129188349,0.728874794829,0.703333334605,0.84275065279
58,0.730351121616,0.72848716024,0.695666668256,0.860332209587
59,0.730623671225,0.72365170071,0.705666666985,0.839464135965
60,0.731725550243,0.72281443773,0.703333334923,0.834435395559
61,0.732508156849,0.722510239509,0.688000001589,0.883425156275
62,0.73302600109,0.718743171771,0.706666667302,0.844996742566
63,0.735066229363,0.715901797793,0.689000001272,0.881158658981
64,0.735700880638,0.712804136716,0.714666667938,0.840577816168
65,0.736308276837,0.712082522131,0.686000000318,0.878186124007
66,0.736868950212,0.709130627342,0.702333334764,0.856670227846
67,0.73873786162,0.70670303174,0.698666667144,0.865590698242
68,0.738897497944,0.704993387531,0.712333333651,0.833471162796
69,0.739029879154,0.703892058149,0.706666668256,0.845561231931
70,0.74020184226,0.699866012708,0.707333334923,0.860630991936
71,0.740964981151,0.700489791933,0.708000001589,0.84568992424
72,0.741443889673,0.69744789067,0.701666667938,0.869204384168
73,0.742316048317,0.69565542828,0.701666667938,0.844206993421
74,0.742569130101,0.696161492308,0.703000001589,0.853970563571
75,0.743001315874,0.692446966813,0.704666667938,0.856209357421
76,0.743297226887,0.690595538165,0.710333334287,0.850298114618
77,0.744496445022,0.689755102377,0.698333333969,0.887872633934
78,0.745645046874,0.685413682405,0.708000001272,0.858944564184
79,0.746326420866,0.684315492956,0.715000000954,0.84463383468
80,0.746848158623,0.684727900581,0.709666667938,0.848748821576
81,0.747358215659,0.682282380914,0.705666668256,0.846260181109
82,0.746606757543,0.682116295405,0.716666667779,0.847150190353
83,0.748339394225,0.680824252313,0.703,0.85689420414
84,0.750336793229,0.674370498308,0.714333334287,0.824980199019
85,0.750052563074,0.674568072376,0.715000001113,0.845127734502
86,0.750048669451,0.675929899229,0.705333333015,0.863763503551
87,0.751726796159,0.671792401031,0.710000001113,0.845791423639
88,0.752341979548,0.669092026805,0.714333334287,0.84940635252
89,0.753105118392,0.667101604901,0.707000001272,0.853223285516
90,0.751547692216,0.67006408102,0.708666667302,0.841052272797
91,0.75334262585,0.667966993934,0.712333334764,0.855782892227
92,0.755558064582,0.663548770579,0.710666666985,0.838728597323
93,0.75476377718,0.66461844781,0.703333333651,0.85366362524
94,0.755009071852,0.664611563012,0.714000001272,0.849419121742
95,0.755468512633,0.661077386779,0.698333333015,0.895940904299
96,0.756940280338,0.659271852778,0.718000000636,0.84895821778
97,0.755690445855,0.659442205006,0.710666667938,0.848328157743
98,0.759288100343,0.653286968742,0.703666667302,0.854532492002
99,0.757539889502,0.656452977718,0.712000000636,0.85643158563
100,0.759995016494,0.651374475981,0.713666667302,0.857647471587
101,0.758692384847,0.652932570058,0.704666668256,0.873206829389
102,0.75883644685,0.652285198549,0.710000001272,0.874511760871
103,0.759007763668,0.651690683568,0.711666667302,0.851043633461
104,0.759821518821,0.650497786586,0.709000000318,0.87315790542
105,0.760432808609,0.647355046402,0.708666666985,0.860962619781
106,0.759957793611,0.648367163636,0.702000000477,0.8600583992
107,0.762231635903,0.642827381075,0.714333334923,0.868880184809
108,0.76238348488,0.642963627037,0.717000001272,0.84811448733
109,0.762543121116,0.644307093901,0.712333333969,0.849520147959
110,0.761748833779,0.643733839241,0.707666667779,0.854373303254
111,0.763045391093,0.640596005392,0.708000001431,0.862238309542
112,0.762866287061,0.641084363712,0.70333333381,0.905582403819
113,0.764669007805,0.639257511819,0.706666667938,0.870803897222
114,0.765334807625,0.637162323358,0.716666667938,0.845208931287
115,0.764454861776,0.636905537865,0.708666668097,0.889240615209
116,0.76552948581,0.634551920568,0.715000001113,0.857590251923
117,0.76520242633,0.63632135673,0.709000001431,0.86790502739
118,0.766467835116,0.634092455153,0.714666667302,0.864161076069
119,0.766421112338,0.632495782801,0.709666667938,0.871588833173
120,0.766397750979,0.633385730804,0.712666667144,0.863912099838
121,0.76751520431,0.631618848144,0.707333334605,0.870973942121
122,0.767195931899,0.629858008179,0.713666666985,0.852768692652
123,0.767725456777,0.628355320945,0.712666666349,0.858586078008
124,0.769489241943,0.626753867126,0.713666666985,0.87609706227
125,0.769208905266,0.628820789446,0.712666667938,0.87177236716
126,0.769812407893,0.62482418957,0.710333334605,0.865516151428
127,0.770341932817,0.621779992922,0.711333334605,0.87048718516
128,0.771362046941,0.620906958773,0.712000001589,0.878117799123
129,0.77058722745,0.622359759926,0.710333333651,0.877784436703
130,0.771268601387,0.619162220104,0.713666666985,0.869118908723
131,0.771739722843,0.619118035348,0.712333334287,0.877872689724
132,0.771673532197,0.619186560439,0.714666667302,0.881145693461
133,0.771883784697,0.617679986876,0.714,0.869607336521
134,0.772109611514,0.618793227138,0.715333333651,0.854958558083
135,0.773799419019,0.614149894472,0.711000000636,0.874809726715
136,0.772475606673,0.617036545757,0.711000001113,0.881459117095
137,0.772818240493,0.614682186989,0.710333334605,0.894194728692
138,0.772565158592,0.6162705171,0.709666667779,0.895318418026
139,0.773861715986,0.613596952984,0.713666667938,0.889696127415
140,0.774301688919,0.612487593669,0.714333334287,0.874634332816
141,0.77441070871,0.612456476221,0.714666667779,0.874231686274
142,0.772931153806,0.616498641802,0.709333334446,0.875127601941
143,0.77398241649,0.610539981537,0.712000001431,0.876039010048
144,0.775726733923,0.609214081407,0.710000001272,0.876981281439
145,0.776579424772,0.609562586256,0.706000000636,0.889707095305
146,0.775707266089,0.608124004602,0.716666668097,0.895850473563
147,0.776863654972,0.607790126469,0.709333333651,0.890710766315
148,0.778417187606,0.603837323179,0.709333334128,0.877693055471
149,0.776964887655,0.606685044795,0.712333334605,0.86923582983
150,0.777712452278,0.604461898109,0.712666666985,0.872927935759
151,0.778615759532,0.600721910744,0.719666667938,0.878388688246
152,0.777934385488,0.603709513416,0.71866666762,0.877214818637
153,0.77791881125,0.60275611147,0.707000000636,0.877806693077
154,0.778409400527,0.602250877694,0.709666667144,0.867129837354
155,0.77845222966,0.600547763303,0.710333334605,0.871925683339
156,0.779663128537,0.600108192377,0.708666666985,0.91145457538
157,0.780025230225,0.600377501298,0.711666668256,0.884016199271
158,0.779873381028,0.597612425396,0.710333333651,0.867619766553
159,0.779375004765,0.5984309165,0.718333334605,0.888076609294
160,0.780765007586,0.597136164354,0.709666667302,0.926969626427
161,0.780819517464,0.595924581511,0.709666667938,0.889472853343
162,0.781508678642,0.594560962809,0.717333334605,0.878683763822
163,0.781255596949,0.593883041517,0.716666667144,0.891292090098
164,0.78069492345,0.595569339046,0.709000000318,0.876840492884
165,0.782739045386,0.590948439834,0.706666667779,0.894523875554
166,0.783108934025,0.590302911952,0.709666666985,0.894311169306
167,0.783813669427,0.588868105915,0.707000000318,0.896786575317
168,0.782264030312,0.592167898161,0.706000000636,0.90065923818
169,0.782633919081,0.589758936718,0.707000000636,0.884928087393
170,0.783365909372,0.586899365489,0.707000001272,0.906926852067
171,0.784323726463,0.586954023255,0.711000001589,0.919303914388
172,0.784405491287,0.58794766653,0.707333334923,0.902840776285
173,0.784238068065,0.585972188653,0.711666666985,0.902121823311
174,0.783903221392,0.588103943239,0.706333334605,0.876956263383
175,0.783984986273,0.585593045721,0.712666668097,0.89637456735
176,0.786336699849,0.582560732438,0.711000000636,0.890988932927
177,0.785674793641,0.584008979288,0.708000001589,0.895547946612
178,0.784117367561,0.585627639113,0.711000000477,0.877820468267
179,0.785643645254,0.584139312999,0.709333333969,0.897201374054
180,0.785869471948,0.581975337856,0.709000001431,0.896105006377
181,0.784569021133,0.586317056941,0.711666668256,0.898834730148
182,0.785137481656,0.58365201221,0.713333334605,0.889981474876
183,0.786068043853,0.581934208322,0.712666668256,0.88084340016
184,0.786071937414,0.582102546177,0.707000001589,0.890601160367
185,0.787033648022,0.578320421948,0.708000001272,0.894687182744
186,0.786184850773,0.58079547203,0.720000001272,0.893247808456
187,0.787072583665,0.579263172282,0.715333334605,0.88878117307
188,0.788672839105,0.57558440294,0.706333334605,0.89967656978
189,0.787843509757,0.576229687854,0.706333334605,0.903012980779
190,0.78702196737,0.578077383053,0.697666668256,0.951614424547
191,0.788415863793,0.576898442761,0.703666666985,0.905176802635
192,0.788665052004,0.575762617122,0.712000000954,0.886869153341
193,0.788088804259,0.577038684026,0.70433333381,0.89096063741
194,0.788431438049,0.576934730252,0.697333334923,0.92428490003
195,0.789397042368,0.574005646429,0.707333333651,0.895973352114
196,0.790039480575,0.572920829567,0.711666667938,0.909568007628
197,0.789700740485,0.571654395605,0.709333334605,0.927652396202
198,0.789743569752,0.572222400596,0.713000001589,0.908752699057
199,0.790650770452,0.572739954039,0.706666667144,0.889193623225
200,0.789580039882,0.573759852224,0.713333314757,0.892705545147
201,0.791631789237,0.568369680143,0.709333334605,0.881582106272
202,0.79072474813,0.570364331222,0.709333334923,0.899365977605
203,0.789439871547,0.572860875619,0.714666667779,0.887814194202
204,0.791448951265,0.569325233543,0.70433333381,0.924831342379
205,0.790818193721,0.569076796839,0.710000000636,0.887173340162
206,0.7925780853,0.567175093144,0.706666667302,0.890223196348
207,0.79153071622,0.566539315132,0.702333334764,0.924206693967
208,0.791877243629,0.567699172127,0.709666667302,0.89575016133
209,0.791195869586,0.56723337481,0.714333333651,0.909166120211
210,0.792784444299,0.564288711005,0.710000001272,0.927131395658
211,0.791016765592,0.568255061921,0.714666667779,0.897595523516
212,0.792753295712,0.566023111643,0.708333334605,0.932754540443
213,0.793201055743,0.564947349524,0.710000001113,0.90862082243
214,0.793399627625,0.564254437675,0.709000000318,0.890134722074
215,0.791791585142,0.565129420575,0.706666668256,0.917280907631
216,0.79283116712,0.562862683651,0.709333334605,0.907661277612
217,0.795560556504,0.558773297536,0.717333334605,0.896168622494
218,0.794174447047,0.562487539374,0.716666667938,0.903514282703
219,0.795027137983,0.561059583124,0.710333334446,0.901059445858
220,0.795050499577,0.559408124443,0.707666667779,0.890322254817
221,0.79430682842,0.560185689371,0.706666666349,0.91807647419
222,0.79469229134,0.560132665638,0.709333334446,0.920745524089
223,0.796409353738,0.557229514174,0.705333334446,0.891559025764
224,0.795229603425,0.559068773491,0.705000000318,0.916453170458
225,0.794945373171,0.560354788507,0.713000001272,0.882199607849
226,0.795350304009,0.558095305382,0.705666666667,0.915801919301
227,0.796101762108,0.557304731624,0.709000000477,0.906300239722
228,0.795323048984,0.561011181683,0.715666667779,0.906300084273
229,0.795790276881,0.556335565624,0.704666667144,0.897537810326
230,0.7951595193,0.55938992591,0.713666667144,0.919780712763
231,0.795642321345,0.556039326259,0.712000000318,0.902353348096
232,0.796315908219,0.555709317524,0.713333334764,0.919406014125
233,0.796432715187,0.556039714394,0.701333333969,0.91962260437
234,0.797149131275,0.552430102363,0.711000001272,0.91526145045
235,0.796144591302,0.55502664965,0.705000001272,0.919084575176
236,0.797234789699,0.554694158603,0.714333334446,0.907347628752
237,0.797378851631,0.555111003434,0.711000001272,0.912892911911
238,0.796568989959,0.556476456953,0.712000000318,0.91054823494
239,0.796514480044,0.554342162984,0.70766666762,0.909169665972
240,0.797892802252,0.551494324934,0.716000000636,0.913450053215
241,0.79718027978,0.552901887935,0.716000000318,0.921792421659
242,0.798324987953,0.550965464242,0.706000001272,0.922041895866
243,0.797814930912,0.550494728763,0.711666667779,0.925204226812
244,0.798192606784,0.550681377383,0.708000000477,0.910913898786
245,0.798496304839,0.550949599193,0.712333334605,0.919009510358
246,0.7981069482,0.550695013627,0.713666667938,0.917944250107
247,0.799018042635,0.548318549331,0.712000001113,0.917843274434
248,0.79875717378,0.54893513658,0.707333334287,0.929932184537
249,0.798605324727,0.549918858578,0.716333334605,0.929693071842
250,0.799376250582,0.547953046843,0.706000001113,0.906458590825
251,0.799189359532,0.548470373232,0.71033333381,0.917332808654
252,0.798811683682,0.548813646512,0.712000000318,0.901635711034
253,0.799321740736,0.548283092173,0.70566666762,0.92377598683
254,0.800010901866,0.546696449677,0.713333334446,0.915941672325
255,0.800003114752,0.546861740849,0.703000001272,0.926782562574
256,0.801171184359,0.546189195964,0.708333333651,0.923512646675
257,0.800532639613,0.544274910794,0.71266666762,0.922050080617
258,0.799450228322,0.545703584936,0.709000001272,0.934771325429
259,0.800505384689,0.545831173456,0.708333333651,0.917805421988
260,0.801673454407,0.543096894247,0.708000001113,0.921090499878
261,0.801521605152,0.541534799719,0.710666667938,0.907524353981
262,0.801143929439,0.542458043426,0.71033333381,0.91603188324
263,0.801661773574,0.54220289796,0.716000001272,0.919278081735
264,0.799660480899,0.54442328935,0.712000000636,0.911191145579
265,0.801210120009,0.542417366024,0.713000001589,0.925753635406
266,0.801607263691,0.540277659804,0.710000001589,0.910125681559
267,0.802152362892,0.539652499225,0.711000001431,0.941352256457
268,0.802736397726,0.540067071473,0.712000000318,0.932976897399
269,0.802043343009,0.542283323073,0.708000001113,0.909890496413
270,0.801338607707,0.542790380019,0.706000001272,0.923586785634
271,0.802639058628,0.539438771364,0.715333333651,0.918993531386
272,0.801891493859,0.540163522382,0.707333334605,0.922700467428
273,0.801646199396,0.541338422079,0.708333334923,0.928596624692
274,0.802276956957,0.541350679677,0.713000000954,0.908441866875
275,0.80316079634,0.537074640326,0.705666666985,0.945071577231
276,0.80281816249,0.537404147561,0.716333334605,0.939675860723
277,0.804430098635,0.536167127535,0.714333334605,0.922865104357
278,0.803694214881,0.537075327672,0.711000001113,0.943387821833
279,0.802530038698,0.539286939191,0.712333334446,0.921369044304
280,0.803916148095,0.536944756801,0.706666667779,0.93973900191
281,0.804103039219,0.536228156022,0.715000001272,0.921865525881
282,0.803818808862,0.535402806078,0.718666667779,0.929660150528
283,0.803565727176,0.538438783391,0.711666668097,0.939082907995
284,0.803445026581,0.535337337293,0.709333333651,0.935163529873
285,0.803265922605,0.537360780466,0.713000000318,0.936613305092
286,0.804675393324,0.534265732253,0.711666667779,0.925239829381
287,0.80470264826,0.533370946472,0.711333334446,0.909000578403
288,0.805306150944,0.534326418663,0.711000000477,0.948843897978
289,0.804258781804,0.53562759334,0.706333334446,0.941672661781
290,0.803694214828,0.533430014189,0.708333333969,0.927246848106
291,0.804807774567,0.533932023163,0.713000000954,0.92560730505
292,0.805278895916,0.5318087082,0.702666666985,0.944829237143
293,0.806665005292,0.531081893528,0.712333334446,0.947237056096
294,0.805722762376,0.532881753826,0.709666666667,0.940332824707
295,0.805625423346,0.530714936726,0.712666667779,0.926375014305
296,0.804998559269,0.532552373239,0.709333333333,0.912970886866
297,0.805099791975,0.531290735998,0.718000000795,0.921659901142
298,0.805473574206,0.532531706839,0.709666667779,0.951446948528
299,0.805434638627,0.530087429393,0.713000001113,0.919737864176
